config_name,model_name,scaling,feature_selection,n_features,balancing,mean_accuracy,std_accuracy,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_auc,std_auc,best_params,success,error
NoScale_variance_41f(30%)_smote,LightGBM,none,variance,41,smote,0.990036832412523,0.0022039342587910943,0.9965648604269294,0.002804805351426545,0.993136288998358,0.0022824656528181737,0.9948423692369943,0.0011462447199122815,0.9994274767378215,0.0004674675585710849,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 10, 'clf__subsample': 0.8}",True,
NoScale_variance_41f(30%)_smote,LogisticRegression,none,variance,41,smote,0.988937998772253,0.006978762174252886,0.9988439306358382,0.0023121387283237204,0.9897077175697865,0.0055934836846771255,0.994249542115807,0.0036400416617280973,0.9880000000000001,0.022111652359514573,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1'}",True,
NoScale_variance_41f(30%)_smote,SVM_RBF,none,variance,41,smote,0.9678882750153468,0.00216814712318877,0.9678882750153468,0.00216814712318877,1.0,0.0,0.9836809085325129,0.0011179006728852547,0.5,0.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,
NoScale_variance_41f(30%)_smote,MLP,none,variance,41,smote,0.9568508287292816,0.03533116306938367,0.9977401129943502,0.004519774011299438,0.9576880131362889,0.0388440398864148,0.9768399295493383,0.019574771319304615,0.9525582922824303,0.059770672871320076,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': 0.01}",True,
NoScale_variance_41f(30%)_undersample,RandomForest,none,variance,41,undersample,0.954573357888275,0.01470158567447852,1.0,0.0,0.9530968801313628,0.015054674350276456,0.9759239580599223,0.007952629653957566,0.9978236453201971,0.0019229306178794685,"{'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",True,
NoScale_variance_41f(30%)_undersample,XGBoost,none,variance,41,undersample,0.9113873542050337,0.025542274121352248,0.9975075704635454,0.003052812471540817,0.9107717569786533,0.0264116189442572,0.9519635409952218,0.014278387786324951,0.9800945812807882,0.019703473912047832,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__reg_alpha': 0.1, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_41f(30%)_undersample,LightGBM,none,variance,41,undersample,0.8482750153468384,0.05825012173539843,0.9974559844936198,0.003120189125874187,0.8455566502463053,0.062030282730585605,0.9139345564103214,0.03608511773354788,0.967336836343733,0.015349169854656855,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_41f(30%)_undersample,LogisticRegression,none,variance,41,undersample,0.9102762430939226,0.033053099535512984,0.9988023952095808,0.0023952095808383424,0.9085057471264367,0.035161480518114636,0.9511319206000767,0.018841885053093976,0.978279146141215,0.017424367593758545,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2'}",True,
NoScale_variance_41f(30%)_undersample,SVM_RBF,none,variance,41,undersample,0.9678882750153468,0.00216814712318877,0.9678882750153468,0.00216814712318877,1.0,0.0,0.9836809085325129,0.0011179006728852547,0.5,0.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,
NoScale_variance_41f(30%)_undersample,MLP,none,variance,41,undersample,0.5713873542050337,0.3439389809109955,0.7925916919959473,0.39639188058207075,0.5643415435139573,0.36178476096316065,0.6341889653462107,0.3649357861762534,0.6770279146141216,0.1151657265274094,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': 0.01}",True,
NoScale_variance_68f(50%)_NoBalance,RandomForest,none,variance,68,none,0.9844996930632289,0.006458988262222788,0.984269307075644,0.006497519108251819,1.0,0.0,0.9920615048015777,0.0032965658208728528,0.9996179529282978,0.0004679133930162505,"{'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",True,
NoScale_variance_68f(50%)_NoBalance,XGBoost,none,variance,68,none,0.9889195825659914,0.00609146935392664,0.9887131166935014,0.006130883294323638,1.0,0.0,0.9943149443149443,0.003109105686970815,0.9998084291187739,0.0003831417624521105,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_68f(50%)_NoBalance,LightGBM,none,variance,68,none,0.9911418047882137,0.005659621095286435,0.9909540318438623,0.005757839773071222,1.0,0.0,0.9954480704480705,0.002902894238862144,0.9996168582375479,0.000766283524904221,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_68f(50%)_NoBalance,LogisticRegression,none,variance,68,none,0.9966789441375077,0.002711653918694567,0.9988636363636363,0.0022727272727272926,0.9977077175697865,0.00280748035809753,0.99828076465154,0.0014037882010458503,0.9914274767378215,0.01667024762836578,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l1'}",True,
NoScale_variance_68f(50%)_NoBalance,SVM_RBF,none,variance,68,none,0.9678882750153468,0.00216814712318877,0.9678882750153468,0.00216814712318877,1.0,0.0,0.9836809085325129,0.0011179006728852547,0.5,0.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,
NoScale_variance_68f(50%)_NoBalance,MLP,none,variance,68,none,0.9700982197667282,0.010831805172643674,0.9821966326622109,0.014660933388013284,0.9874220032840721,0.017102091209066875,0.9845754333051486,0.0057200696785050355,0.7103776683087029,0.22678784423390255,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': 0.01}",True,
NoScale_variance_68f(50%)_smote,RandomForest,none,variance,68,smote,0.9911418047882137,0.007513360763533055,0.9920965258318144,0.007637504265770754,0.9988571428571429,0.0022857142857142685,0.9954480244338602,0.0038555915561588523,0.9992370005473454,0.001110847383370864,"{'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",True,
NoScale_variance_68f(50%)_smote,XGBoost,none,variance,68,smote,0.9933578882750155,0.0022038487644000034,0.9977207792207793,0.002791482841558251,0.9954220032840722,0.002289033695627784,0.9965648416061041,0.001139610983637035,0.9996179529282978,0.0004679133930162505,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__reg_alpha': 0, 'clf__reg_lambda': 10, 'clf__subsample': 0.8}",True,
NoScale_variance_68f(50%)_smote,LightGBM,none,variance,68,smote,0.9922467771639042,0.005639142730652812,0.9965647857889237,0.0028049420326290648,0.9954220032840722,0.004277955089702955,0.9959885105325279,0.002925309315282614,0.9994274767378215,0.0007624550542160574,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_68f(50%)_smote,LogisticRegression,none,variance,68,smote,0.9900429711479436,0.005415798214700254,1.0,0.0,0.9897011494252874,0.005601576102070701,0.9948159734328834,0.0028229743173632717,0.997713191023536,0.004111461430746566,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1'}",True,
NoScale_variance_68f(50%)_smote,SVM_RBF,none,variance,68,smote,0.9678882750153468,0.00216814712318877,0.9678882750153468,0.00216814712318877,1.0,0.0,0.9836809085325129,0.0011179006728852547,0.5,0.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,
NoScale_variance_68f(50%)_smote,MLP,none,variance,68,smote,0.9778575813382442,0.007817905509376985,0.9886747376916869,0.010106653934892159,0.9885648604269294,0.0036036554418149317,0.9885776600405937,0.0039876221294056925,0.827615763546798,0.1478026086209426,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (50,), 'clf__learning_rate_init': 0.01}",True,
NoScale_variance_68f(50%)_undersample,RandomForest,none,variance,68,undersample,0.9512461632903623,0.015116610732482728,1.0,0.0,0.949655172413793,0.015507276493854005,0.974112595636693,0.008169584632516994,0.9978568144499178,0.003273017584671117,"{'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_split': 10, 'clf__n_estimators': 300}",True,
